movieId,imdbId,tmdbId,mediaType,imdb_ratingCount,imdb_bestRating,imdb_worstRating,imdb_averageRating,contentRating,releaseDate,smallLensRatingCount,smallLensRatingAvg,title,genres,smallLensTagCount
83601,tt1426352,43950.0,Movie,6504,10,1,6.1,Not Rated,2010-03-03,1,0.5,Amer (2009),Drama|Horror,""
83613,tt0409847,49849.0,"","","","","","","",9,3.0,Cowboys & Aliens (2011),Action|Sci-Fi|Thriller|Western|IMAX,""
83796,tt1217637,14556.0,Movie,9640,10,1,7.1,"",2008-12-03,1,2.5,Anything for Her (Pour elle) (2008),Crime|Drama|Thriller,""
83803,tt1620446,40619.0,Movie,19760,10,1,8.0,G,2010-06-18,5,4.1,Day & Night (2010),Animation|Children,""
83827,tt1391092,52013.0,Movie,3680,10,1,7.5,Not Rated,2010-10-08,2,4.25,Marwencol (2010),Documentary,""
83910,tt1578275,44564.0,Movie,56448,10,1,5.3,PG-13,2011-01-14,2,2.5,"Dilemma, The (2011)",Comedy|Drama,""
83969,tt0032410,43810.0,"","","","","","","",1,5.0,Down Argentine Way (1940),Comedy|Drama|Romance,""
83976,tt1740047,63578.0,"","","","","","","",1,4.0,"Trip, The (2010)",Comedy|Drama,""
84152,tt1219289,51876.0,Movie,600706,10,1,7.4,PG-13,2011-03-18,30,3.95,Limitless (2011),Sci-Fi|Thriller,""
84156,tt1683876,89704.0,Movie,8709,10,1,7.7,Not Rated,2012-11-15,1,4.5,Happy People: A Year in the Taiga (2010),Documentary,""
84187,tt0860906,22843.0,Movie,24055,10,1,7.9,"",2009-06-27,3,3.5,Evangelion: 2.0 You Can (Not) Advance (Evangerion shin gekijôban: Ha) (2009),Action|Animation|Drama|Sci-Fi,""
84189,tt1242432,43947.0,Movie,90826,10,1,6.2,R,2010-06-17,2,3.75,I Spit on Your Grave (2010),Crime|Horror|Thriller,""
84240,tt1422032,53596.0,Movie,14077,10,1,7.4,Not Rated,2011-01-05,1,4.0,Even the Rain (También la lluvia) (2010),Drama,""
84246,tt0039502,52844.0,Movie,5897,10,1,7.6,Passed,1947-04-19,1,4.5,It Happened on Fifth Avenue (1947),Comedy|Romance,""
84273,tt1781069,54293.0,Movie,18673,10,1,8.1,Not Rated,2011-01-15,1,5.0,Zeitgeist: Moving Forward (2011),Documentary,""
84374,tt1411238,41630.0,Movie,240650,10,1,6.2,R,2011-01-21,14,2.9285714285714284,No Strings Attached (2011),Comedy|Romance,""
84392,tt1189340,50348.0,Movie,249924,10,1,7.3,R,2011-03-18,10,3.6,"Lincoln Lawyer, The (2011)",Crime|Drama|Thriller,""
84414,tt1699114,56590.0,Movie,16526,10,1,6.8,PG,2011-02-22,2,4.25,All-Star Superman (2011),Action|Adventure|Animation|Sci-Fi,""
84512,tt0021910,120843.0,Movie,690,10,1,6.9,"",1931-11-07,1,5.0,Girls About Town (1931),Comedy,""
84523,tt0063186,39029.0,Movie,3119,10,1,7.4,Not Rated,1968-06-22,1,3.0,Kill! (Kiru) (1968),Action|Comedy|Drama,""
84553,tt0050832,148432.0,"","","","","","","",1,4.0,Pekka ja Pätkä salapoliiseina (1957),Comedy,""
84601,tt1401152,48138.0,Movie,267500,10,1,6.8,PG-13,2011-02-18,6,3.3333333333333335,Unknown (2011),Drama|Mystery|Thriller,""
84615,tt1477837,52067.0,Movie,39233,10,1,6.3,R,2011-03-18,2,2.25,Cedar Rapids (2011),Comedy,""
84637,tt0377981,45772.0,Movie,58559,10,1,5.9,G,2011-02-11,1,3.0,Gnomeo & Juliet (2011),Adventure|Animation|Children|Comedy|Fantasy|Romance,""
84696,tt1320239,50204.0,Movie,21142,10,1,6.1,R,2011-09-09,1,4.0,Burke and Hare (2010),Comedy|Thriller,""
84716,tt1499666,18438.0,Movie,19357,10,1,8.0,PG-13,2009-05-14,1,4.0,Castaway on the Moon (Kimssi pyoryugi) (2009),Comedy|Drama|Romance,""
84772,tt1092026,39513.0,"","","","","","","",15,3.2,Paul (2011),Adventure|Comedy|Sci-Fi,""
84799,tt0069738,37618.0,"","","","","","","",1,4.5,"Asphyx, The (1973)",Horror|Sci-Fi,""
84844,tt0238883,20993.0,Movie,16721,10,1,7.6,"",2000-05-11,1,4.5,Brother 2 (Brat 2) (2000),Crime|Drama,""
84847,tt1366312,183894.0,TVSeries,17745,10,1,8.1,TV-PG,2010-01-24,2,2.5,Emma (2009),Comedy|Drama|Romance,""
84942,tt1502404,47327.0,Movie,102440,10,1,5.4,R,2011-02-25,2,3.75,Drive Angry (2011),Action|Fantasy|Thriller,""
84944,tt1192628,44896.0,Movie,286688,10,1,7.2,PG,2011-03-04,17,3.6176470588235294,Rango (2011),Action|Adventure|Animation|Children|Comedy|Western,""
84950,tt0810922,50725.0,"","","","","","","",1,2.5,Take Me Home Tonight (2011),Comedy|Drama,""
84952,tt1590089,54186.0,Movie,41258,10,1,7.7,Not Rated,2010-06-05,1,4.0,Confessions (Kokuhaku) (2010),Drama|Horror,""
84954,tt1385826,38050.0,Movie,266836,10,1,7.0,PG-13,2011-03-04,21,3.1666666666666665,"Adjustment Bureau, The (2011)",Romance|Sci-Fi|Thriller,""
85020,tt0472399,27582.0,Movie,168409,10,1,6.5,R,2011-01-28,4,3.375,"Mechanic, The (2011)",Action|Drama|Thriller,""
85022,tt0480687,48988.0,Movie,129681,10,1,5.9,R,2011-02-25,4,3.125,Hall Pass (2011),Comedy,""
85025,tt1034389,49494.0,Movie,73116,10,1,6.2,PG-13,2011-02-11,1,2.0,"Eagle, The (2011)",Adventure|Drama,""
85056,tt1464540,46529.0,Movie,244008,10,1,6.1,PG-13,2011-02-18,5,3.1,I Am Number Four (2011),Action|Sci-Fi|Thriller|IMAX,""
85131,tt1217613,44943.0,Movie,183827,10,1,5.7,PG-13,2011-03-11,4,2.375,Battle: Los Angeles (2011),Action|Sci-Fi|War,""
85179,tt1474276,28874.0,Movie,31254,10,1,7.4,PG,2009-08-01,3,3.8333333333333335,Summer Wars (Samâ wôzu) (2009),Adventure|Animation|Comedy|Sci-Fi,""
85213,tt1510938,56831.0,Movie,31368,10,1,7.3,TV-MA,2011-02-12,1,4.0,"Sunset Limited, The (2011)",Drama,""
85259,tt0061199,36540.0,Movie,4619,10,1,8.0,G,1966-02-25,1,4.0,Winnie the Pooh and the Honey Tree (1966),Animation|Children,""
85261,tt1305591,50321.0,Movie,23607,10,1,5.4,PG,2011-03-11,1,3.5,Mars Needs Moms (2011),Action|Adventure|Animation|Children|Comedy|Sci-Fi|IMAX,""
85295,tt1618435,47533.0,Movie,5289,10,1,4.8,PG,2010-10-16,1,5.0,Scooby-Doo! Curse of the Lake Monster (2010),Adventure|Children|Comedy|Mystery,""
85316,tt0072410,72185.0,Movie,2854,10,1,7.8,G,1974-10-21,1,3.5,Winnie the Pooh and Tigger Too (1974),Animation|Children,""
85334,tt0093146,26011.0,"","","","","","","",1,0.5,Hard Ticket to Hawaii (1987),Action|Comedy,""
85342,tt1555149,47931.0,Movie,85683,10,1,8.0,Not Rated,2010-10-08,7,4.357142857142857,Elite Squad: The Enemy Within (Tropa de Elite 2 - O Inimigo Agora É Outro) (2010),Action|Crime|Drama,""
85354,tt0411272,15362.0,Movie,30909,10,1,7.4,R,2008-11-19,3,3.5,Mesrine: Public Enemy #1 (L'ennemi public n°1) (2008),Action|Crime,""
85367,tt1564367,50546.0,Movie,259799,10,1,6.4,PG-13,2011-02-11,7,3.2142857142857144,Just Go with It (2011),Comedy|Romance,""
85394,tt1664894,59490.0,Movie,17452,10,1,7.4,G,2011-08-31,1,3.0,Cave of Forgotten Dreams (2010),Documentary,""
85397,tt1486185,49730.0,Movie,114870,10,1,5.4,PG-13,2011-03-11,2,3.5,Red Riding Hood (2011),Fantasy|Horror|Mystery|Thriller,""
85399,tt1464174,38322.0,Movie,28983,10,1,4.4,PG-13,2011-02-18,1,1.0,"Big Mommas: Like Father, Like Son (2011)",Comedy,""
85401,tt1512235,45132.0,Movie,82962,10,1,6.7,R,2011-06-10,5,2.9,Super (2010),Action|Comedy|Drama,""
85412,tt1740707,46146.0,Movie,78378,10,1,6.9,PG-13,2010-10-29,2,3.75,"Troll Hunter, The (Trolljegeren) (2010)",Fantasy|Horror,""
85414,tt0945513,45612.0,Movie,540504,10,1,7.5,PG-13,2011-04-01,34,3.6029411764705883,Source Code (2011),Action|Drama|Mystery|Sci-Fi|Thriller,""
85438,tt1229822,38684.0,Movie,91835,10,1,7.3,PG-13,2011-04-22,1,3.0,Jane Eyre (2011),Drama|Romance,""
85510,tt0978764,23629.0,Movie,249188,10,1,6.0,PG-13,2011-03-25,12,3.125,Sucker Punch (2011),Action|Fantasy|Thriller|IMAX,""
85565,tt1487118,58232.0,Movie,26493,10,1,6.2,R,2011-10-14,"","",Chalet Girl (2011),Comedy|Romance,1
85736,tt1334585,13413.0,Movie,12320,10,1,7.6,G,2008-11-18,3,4.5,BURN-E (2008),Adventure|Animation|Children|Sci-Fi,""
85774,tt1424432,58496.0,Movie,74344,10,1,8.5,PG-13,2011-05-25,6,3.75,Senna (2010),Documentary,""
85780,tt1701991,110639.0,"","","","","","","",6,3.5833333333333335,Family Guy Presents: It's a Trap (2010),Animation|Comedy|Sci-Fi,""
85788,tt1591095,49018.0,Movie,332802,10,1,6.8,PG-13,2011-04-01,3,2.6666666666666665,Insidious (2010),Fantasy|Horror|Thriller,""
85796,tt1640459,49010.0,Movie,48061,10,1,6.1,Not Rated,2011-05-12,4,2.375,Hobo with a Shotgun (2011),Action|Adventure|Crime|Thriller,""
85881,tt1606392,55725.0,"","","","","","","",6,3.75,Win Win (2011),Comedy|Drama,""
85885,tt1263750,48650.0,"","","","","","","",2,2.75,Room in Rome (Habitación en Roma) (2010),Drama|Romance,""
86000,tt1560139,39356.0,"","","","","","","",1,4.0,Boy (2010),Comedy|Drama,""
86014,tt1650043,60307.0,Movie,35364,10,1,6.6,PG,2011-03-25,1,3.5,Diary of a Wimpy Kid: Rodrick Rules (2011),Comedy,""
86028,tt1220888,53172.0,Movie,21107,10,1,5.9,R,2011-01-14,1,2.0,Henry's Crime (2010),Comedy|Crime,""
86059,tt1411704,50359.0,Movie,36355,10,1,5.4,PG,2011-04-01,2,2.75,Hop (2011),Animation|Children|Comedy,""
86066,tt0820096,64484.0,Movie,2686,10,1,7.1,"",2006-06-08,1,4.0,Playing the Victim (Izobrazhaya zhertvu) (2006),Comedy,""
86068,tt0450827,75725.0,Movie,1758,10,1,6.2,Not Rated,2006-08-07,1,0.5,Films to Keep You Awake: The Christmas Tale (Películas para no dormir: Cuento de navidad) (2005),Horror|Thriller,""
86142,tt1436045,58857.0,Movie,67738,10,1,7.5,R,2010-09-25,4,4.0,13 Assassins (Jûsan-nin no shikaku) (2010),Action,""
86190,tt0993842,50456.0,Movie,205021,10,1,6.8,PG-13,2011-04-08,11,3.3181818181818183,Hanna (2011),Action|Adventure|Mystery|Thriller,""
86237,tt0078588,367647.0,TVSeries,1360,10,1,9.3,"",1978-10-17,1,5.0,Connections (1978),Documentary,""
86279,tt1194612,54527.0,Movie,3091,10,1,7.3,"",2010-01-06,1,3.5,Into Eternity (2010),Documentary,""
86286,tt0094939,23521.0,Movie,2612,10,1,7.1,G,1988-09-24,1,2.0,Daffy Duck's Quackbusters (1988),Animation|Children|Comedy|Horror,""
86290,tt1179947,46105.0,Movie,4974,10,1,7.7,Not Rated,2011-04-08,3,4.0,American: The Bill Hicks Story (2009),Comedy|Documentary,""
86293,tt1334512,49012.0,Movie,52760,10,1,5.7,PG-13,2011-04-08,6,3.0,Arthur (2011),Comedy,""
86295,tt1262416,41446.0,Movie,167626,10,1,6.2,R,2011-04-15,3,2.6666666666666665,Scream 4 (2011),Comedy|Horror|Mystery|Thriller,""
86298,tt1436562,46195.0,"","","","","","","",8,3.125,Rio (2011),Adventure|Animation|Children|Comedy,""
86320,tt1527186,62215.0,Movie,192080,10,1,7.1,R,2011-05-26,7,3.0714285714285716,Melancholia (2011),Drama|Sci-Fi,""
86332,tt0800369,10195.0,Movie,885484,10,1,7.0,PG-13,2011-05-06,34,3.514705882352941,Thor (2011),Action|Adventure|Drama|Fantasy|IMAX,""
86345,tt1421373,45523.0,Movie,12641,10,1,8.3,Not Rated,2010-01-26,9,4.055555555555555,Louis C.K.: Hilarious (2010),Comedy,""
86347,tt1190722,30969.0,Movie,10972,10,1,8.5,TV-MA,"",7,3.2857142857142856,Louis C.K.: Chewed Up (2008),Comedy,""
86355,tt0480239,56780.0,Movie,14178,10,1,5.6,PG-13,2011-04-15,1,2.0,Atlas Shrugged: Part 1 (2011),Drama|Mystery|Sci-Fi,""
86377,tt0927619,24447.0,Movie,8949,10,1,8.5,TV-MA,2007-01-13,7,4.0,Louis C.K.: Shameless (2007),Comedy,""
86487,tt1492030,202241.0,TVSeries,23290,10,1,7.6,TV-MA,2011-03-27,1,4.5,Mildred Pierce (2011),Drama,""
86504,tt0405455,167966.0,Movie,259,10,1,7.6,"",2004-04-14,5,4.3,Voices from the List (2004),Documentary,""
86548,tt1067583,55787.0,Movie,119467,10,1,6.9,PG-13,2011-04-22,4,3.375,Water for Elephants (2011),Drama|Romance,""
86593,tt1223236,57586.0,Movie,6674,10,1,7.5,G,2011-04-22,1,2.5,African Cats (2011),Adventure|Documentary,""
86628,tt1416801,51209.0,Movie,50479,10,1,7.0,R,2012-05-11,2,4.0,Kill the Irishman (2011),Action|Crime,""
86644,tt1596343,51497.0,Movie,400575,10,1,7.3,PG-13,2011-04-29,10,3.05,"Fast Five (Fast and the Furious 5, The) (2011)",Action|Crime|Drama|Thriller|IMAX,""
86668,tt1347439,241620.0,"","","","","","","",1,5.0,Louis Theroux: Law & Disorder (2008),Documentary,""
86721,tt1013607,42521.0,"","","","","","","",1,5.0,Idiots and Angels (2008),Animation|Drama|Fantasy,""
86781,tt1255953,46738.0,Movie,191286,10,1,8.3,R,2011-01-12,5,4.4,Incendies (2010),Drama|Mystery|War,""
86815,tt1596346,43959.0,Movie,51995,10,1,7.0,PG,2011-04-08,1,3.5,Soul Surfer (2011),Action|Drama,""
86817,tt0491152,49022.0,Movie,64450,10,1,5.8,PG-13,2011-05-06,2,3.25,Something Borrowed (2011),Comedy|Drama|Romance,""
86833,tt1478338,55721.0,Movie,304877,10,1,6.8,R,2011-05-13,21,3.761904761904762,Bridesmaids (2011),Comedy,""
86835,tt0822847,38321.0,Movie,123065,10,1,5.7,PG-13,2011-05-13,3,3.0,Priest (2011),Action|Horror|Sci-Fi|Thriller,""
86864,tt0055198,39410.0,"","","","","","","",1,3.0,Mothra (Mosura) (1961),Adventure|Fantasy|Sci-Fi,""
86880,tt1298650,1865.0,"","","","","","","",24,3.2291666666666665,Pirates of the Caribbean: On Stranger Tides (2011),Action|Adventure|Fantasy|IMAX,""
86882,tt1605783,59436.0,"","","","","","","",25,3.56,Midnight in Paris (2011),Comedy|Fantasy|Romance,""
86892,tt1527788,51608.0,Movie,73306,10,1,7.7,R,2010-08-05,3,4.5,The Man from Nowhere (2010),Action|Crime|Thriller,""
86898,tt0478304,8967.0,"","","","","","","",2,4.0,"Tree of Life, The (2011)",Drama,""
86911,tt1411697,45243.0,Movie,524297,10,1,6.5,R,2011-05-26,15,3.2666666666666666,"Hangover Part II, The (2011)",Comedy,""
86922,tt1528313,52077.0,Movie,15004,10,1,6.4,Not Rated,2011-01-26,1,4.0,Nothing to Declare (Rien à déclarer) (2010),Comedy,""
86960,tt1176724,21469.0,Movie,4657,10,1,5.9,R,2009-12-04,1,2.0,Across the Hall (2009),Thriller,""
87028,tt1265990,49950.0,Movie,40801,10,1,4.8,PG-13,2011-02-04,1,2.0,"Roommate, The (2011)",Drama|Thriller,""
87192,tt1478964,59678.0,Movie,110516,10,1,6.7,R,2011-05-13,6,3.5,Attack the Block (2011),Action|Comedy|Sci-Fi,""
87194,tt1441912,59468.0,"","","","","","","",2,3.5,The Way (2010),Adventure|Comedy|Drama,""
87197,tt1533117,51533.0,Movie,12731,10,1,7.3,Not Rated,2010-12-16,1,3.0,Let the Bullets Fly (2010),Action|Comedy,""
87222,tt1302011,49444.0,Movie,307543,10,1,7.2,PG,2011-05-26,17,3.323529411764706,Kung Fu Panda 2 (2011),Action|Adventure|Animation|Children|Comedy|IMAX,""
87232,tt1270798,49538.0,Movie,713977,10,1,7.7,PG-13,2011-06-03,43,3.7906976744186047,X-Men: First Class (2011),Action|Adventure|Sci-Fi|Thriller|War,""
87234,tt1440292,49020.0,Movie,95159,10,1,7.3,R,2011-03-18,3,4.166666666666667,Submarine (2010),Comedy|Drama|Romance,""
87287,tt1307861,70862.0,Movie,2565,10,1,7.1,Not Rated,2010-03-13,1,4.0,American Grindhouse (2010),Documentary,""
87298,tt1531663,45658.0,Movie,52579,10,1,6.4,R,2011-10-14,3,2.6666666666666665,Everything Must Go (2010),Comedy|Drama,""
87304,tt1532503,55347.0,Movie,94139,10,1,7.2,R,2011-06-09,4,3.625,Beginners (2010),Drama,""
87306,tt1650062,37686.0,Movie,364161,10,1,7.0,PG-13,2011-06-10,21,3.5952380952380953,Super 8 (2011),Mystery|Sci-Fi|Thriller|IMAX,""
87413,tt0115658,19963.0,Movie,3957,10,1,7.1,"",1996-11-27,2,1.75,Bernie (1996),Comedy|Drama,""
87430,tt1133985,44912.0,Movie,292832,10,1,5.5,PG-13,2011-06-17,10,2.35,Green Lantern (2011),Action|Adventure|Sci-Fi,9
87444,tt1340773,56272.0,Movie,7532,10,1,5.0,R,2010-03-14,2,2.5,Elektra Luxx (2010),Comedy,""
87483,tt1396218,58224.0,Movie,103664,10,1,6.0,PG,2011-06-17,5,2.7,Mr. Popper's Penguins (2011),Comedy,""
87485,tt1284575,52449.0,Movie,210114,10,1,5.6,R,2011-06-24,9,2.888888888888889,Bad Teacher (2011),Comedy,""
87520,tt1399103,38356.0,Movie,426669,10,1,6.2,PG-13,2011-06-29,11,2.3636363636363638,Transformers: Dark of the Moon (2011),Action|Adventure|Sci-Fi|War|IMAX,""
87522,tt1583420,59861.0,Movie,70052,10,1,6.1,PG-13,2011-07-01,2,2.75,Larry Crowne (2011),Comedy|Drama|Romance,""
87529,tt1240982,38319.0,Movie,103669,10,1,5.5,R,2011-04-08,9,3.111111111111111,Your Highness (2011),Action|Adventure|Comedy|Fantasy,""
87660,tt1742683,65034.0,Movie,18619,10,1,7.3,TV-MA,2011-05-23,1,4.5,Too Big to Fail (2011),Drama,""
87785,tt1135084,22907.0,Movie,65065,10,1,6.2,PG-13,2010-08-27,2,2.75,Takers (2010),Action|Crime|Thriller,""
87834,tt0312941,73884.0,Movie,1221,10,1,7.3,"",2001-12-15,1,5.0,My Life as McDull (Mak dau goo si) (2001),Animation|Comedy|Drama,""
87867,tt1222817,38317.0,Movie,64204,10,1,5.2,PG,2011-07-08,4,2.75,Zookeeper (2011),Comedy,""
87869,tt1499658,51540.0,Movie,463875,10,1,6.9,R,2011-07-08,24,3.4375,Horrible Bosses (2011),Comedy|Crime,""
87876,tt1216475,49013.0,Movie,209546,10,1,6.2,G,2011-06-24,3,3.1666666666666665,Cars 2 (2011),Adventure|Animation|Children|Comedy|IMAX,""
87960,tt1253565,24792.0,Movie,871,10,1,7.5,G,2008-05-31,1,3.0,Between the Folds (2008),Documentary,""
88069,tt1934231,67109.0,Movie,31513,10,1,7.5,Not Rated,2011-07-01,1,4.0,Delhi Belly (2011),Comedy|Crime,""
88094,tt1764726,64780.0,Movie,653,10,1,7.2,TV-MA,"",1,3.0,Upside Down: The Creation Records Story (2010),Documentary,3
88108,tt1067774,59860.0,Movie,47657,10,1,5.8,PG,2011-07-01,1,3.0,Monte Carlo (2011),Adventure|Comedy|Romance,""
88125,tt1201607,12445.0,"","","","","","","",50,3.91,Harry Potter and the Deathly Hallows: Part 2 (2011),Action|Adventure|Drama|Fantasy|Mystery|IMAX,""
88129,tt0780504,64690.0,Movie,687101,10,1,7.8,R,2011-09-16,32,3.765625,Drive (2011),Crime|Drama|Film-Noir|Thriller,""
88140,tt0458339,1771.0,"","","","","","","",32,3.546875,Captain America: The First Avenger (2011),Action|Adventure|Sci-Fi|Thriller|War,""
88163,tt1570728,50646.0,Movie,549447,10,1,7.4,PG-13,2011-07-29,31,3.9838709677419355,"Crazy, Stupid, Love. (2011)",Comedy|Drama|Romance,""
88179,tt1563738,51828.0,Movie,160961,10,1,7.0,PG-13,2011-08-19,1,3.5,One Day (2011),Drama|Romance,""
88235,tt1540133,67913.0,Movie,93870,10,1,7.3,R,2011-07-07,4,3.625,"Guard, The (2011)",Comedy|Crime,""
88267,tt1449283,51162.0,Movie,27638,10,1,7.1,G,2011-07-15,1,3.0,Winnie the Pooh (2011),Animation|Children|Comedy,""
88272,tt1714208,65599.0,Movie,25455,10,1,6.0,R,2011-08-18,2,3.5,"Woman, The (2011)",Horror,""
88327,tt0069518,28039.0,Movie,1701,10,1,7.2,R,1971-02-07,1,3.0,"New One-Armed Swordsman, The (Xin du bi dao) (1971)",Action|Drama|War,""
88345,tt0323250,13931.0,Movie,14730,10,1,7.0,Not Rated,2002-08-09,1,4.0,Mike's New Car (2002),Animation|Comedy,""
88356,tt0472181,41513.0,Movie,94999,10,1,5.4,PG,2011-07-29,4,1.875,"Smurfs, The (2011)",Animation|Children|Comedy,""
88405,tt1632708,50544.0,Movie,387610,10,1,6.5,R,2011-07-22,20,3.05,Friends with Benefits (2011),Comedy|Romance,9
88448,tt1360822,50004.0,Movie,786,10,1,6.9,"",2010-03-12,1,5.0,Paper Birds (Pájaros de papel) (2010),Comedy|Drama,""
88515,tt1297919,55846.0,Movie,90036,10,1,6.1,R,2011-05-20,1,3.0,Blitz (2011),Action|Crime|Thriller,""
88593,tt1230385,57361.0,Movie,22507,10,1,7.3,R,2011-12-02,1,2.5,"Yellow Sea, The (a.k.a. The Murderer) (Hwanghae) (2010)",Crime|Drama|Thriller,""
88672,tt1637706,59968.0,"","","","","","","",2,3.25,Our Idiot Brother (2011),Comedy,""
88697,tt0120240,209802.0,Movie,1445,10,1,6.5,TV-MA,1997-08-17,1,2.5,SUBWAYStories: Tales from the Underground (1997),Drama,""
88699,tt1500491,51620.0,Movie,34279,10,1,5.6,R,2011-01-18,2,3.5,Death Race 2 (2010),Action|Sci-Fi|Thriller,""
88744,tt1318514,61791.0,"","","","","","","",27,3.462962962962963,Rise of the Planet of the Apes (2011),Action|Drama|Sci-Fi|Thriller,""
88746,tt1687281,51993.0,Movie,10222,10,1,6.5,R,2012-08-08,2,3.5,Terri (2011),Comedy,""
88785,tt1488555,49520.0,"","","","","","","",10,2.85,"Change-Up, The (2011)",Comedy,""
88810,tt1454029,50014.0,Movie,482531,10,1,8.1,PG-13,2011-08-10,21,3.8333333333333335,"Help, The (2011)",Drama,""
88812,tt1622547,62206.0,Movie,105622,10,1,6.1,R,2011-08-12,6,2.6666666666666665,30 Minutes or Less (2011),Action|Comedy|Crime,""
88911,tt1455151,39413.0,Movie,7562,10,1,7.2,Not Rated,2011-09-16,1,3.0,My Afternoons with Margueritte (La tête en friche) (2010),Comedy,""
88932,tt1622979,55779.0,Movie,122915,10,1,5.9,R,2011-08-12,1,4.5,Final Destination 5 (2011),Horror|Thriller|IMAX,""
88954,tt1268799,55465.0,Movie,71746,10,1,6.2,R,2011-11-04,2,3.25,"Very Harold & Kumar 3D Christmas, A (2011)",Comedy,""
89028,tt1270761,46261.0,Movie,50268,10,1,5.5,R,2011-08-26,2,3.0,Don't Be Afraid of the Dark (2010),Horror|Thriller,""
89030,tt1438176,58151.0,Movie,111797,10,1,6.4,R,2011-08-19,2,3.25,Fright Night (2011),Comedy|Horror,""
89039,tt1549572,55420.0,Movie,98729,10,1,6.9,PG-13,2011-10-12,1,4.5,Another Earth (2011),Drama|Romance|Sci-Fi,""
89047,tt1403177,44835.0,Movie,53704,10,1,6.9,R,2011-06-25,1,4.0,Hesher (2010),Drama,""
89072,tt1464580,52015.0,Movie,43761,10,1,6.4,R,2011-06-17,1,4.0,Stake Land (2010),Horror,""
89085,tt1226753,48289.0,Movie,71242,10,1,6.8,R,2011-08-31,1,2.5,"Debt, The (2011)",Drama|Thriller,""
89087,tt1657507,62835.0,Movie,105993,10,1,6.4,PG-13,2011-08-26,6,2.5,Colombiana (2011),Action|Adventure|Drama|Thriller,""
89090,tt1621444,55244.0,Movie,5623,10,1,7.9,Not Rated,2011-03-16,1,4.5,Bill Cunningham New York (2011),Documentary,""
89118,tt1189073,63311.0,Movie,162348,10,1,7.6,R,2011-09-02,4,3.0,"Skin I Live In, The (La piel que habito) (2011)",Drama,""
89190,tt0816462,37430.0,Movie,101875,10,1,5.1,R,2011-08-19,2,1.75,Conan the Barbarian (2011),Action|Adventure|Fantasy,""
89208,tt1104006,16335.0,Movie,6235,10,1,4.7,R,2009-06-19,1,3.5,Walled In (2009),Horror|Thriller,""
89281,tt1316037,40016.0,Movie,25090,10,1,1.7,Not Rated,2010-02-27,1,3.5,Birdemic: Shock and Terror (2010),Romance|Thriller,""
89305,tt1716772,69798.0,Movie,85654,10,1,6.7,R,2011-08-17,3,3.6666666666666665,"Inbetweeners Movie, The (2011)",Adventure|Comedy,""
89343,tt0873886,48572.0,"","","","","","","",1,3.0,Red State (2011),Action|Crime|Horror|Thriller,""
89386,tt1417592,72744.0,Movie,8111,10,1,8.2,Not Rated,2011-10-21,1,0.5,Pearl Jam Twenty (2011),Documentary|Musical,""
89388,tt1742650,70868.0,Movie,21030,10,1,5.0,PG-13,2011-09-16,1,1.5,I Don't Know How She Does It (2011),Comedy,""
89427,tt1633356,65055.0,Movie,26975,10,1,4.0,PG-13,2011-09-02,1,1.5,Shark Night 3D (2011),Horror|Thriller,""
89470,tt1598778,39538.0,Movie,312078,10,1,6.8,PG-13,2011-09-09,12,3.7083333333333335,Contagion (2011),Sci-Fi|Thriller|IMAX,""
89492,tt1210166,60308.0,Movie,452758,10,1,7.6,PG-13,2011-09-23,26,3.8846153846153846,Moneyball (2011),Drama,""
89580,tt1560970,55785.0,Movie,8696,10,1,6.9,TV-14,2011-04-20,1,4.0,Neds (2010),Drama,""
89582,tt1632547,68341.0,Movie,14170,10,1,7.1,Not Rated,2011-07-06,2,4.5,Cold Fish (Tsumetai nettaigyo) (2010),Drama|Thriller,""
89586,tt1825918,71689.0,Movie,13209,10,1,7.4,TV-G,2011-08-05,1,3.5,Phineas and Ferb the Movie: Across the 2nd Dimension (2011),Adventure|Animation|Children,""
89678,tt0844794,18093.0,Movie,15908,10,1,7.2,PG,2008-01-20,1,4.0,Northanger Abbey (2007),Drama|Romance,""
89745,tt0848228,24428.0,"","","","","","","",69,3.869565217391304,"Avengers, The (2012)",Action|Adventure|Sci-Fi|IMAX,7
89753,tt1340800,49517.0,Movie,209502,10,1,7.0,R,2012-01-06,8,3.8125,Tinker Tailor Soldier Spy (2011),Drama|Film-Noir|Thriller,""
89759,tt1832382,60243.0,"","","","","","","",3,4.333333333333333,"Separation, A (Jodaeiye Nader az Simin) (2011)",Drama,""
89761,tt1571222,48231.0,Movie,107252,10,1,6.4,R,2011-11-10,2,3.0,"Dangerous Method, A (2011)",Drama|Thriller,""
89774,tt1291584,59440.0,"","","","","","","",11,3.727272727272727,Warrior (2011),Drama,3
89804,tt1124035,10316.0,Movie,228364,10,1,7.1,R,2011-10-07,9,3.2222222222222223,"Ides of March, The (2011)",Drama,""
89837,tt1788391,74725.0,Movie,44428,10,1,6.4,Not Rated,2011-09-02,1,4.5,Kill List (2011),Horror|Mystery|Thriller,""
89840,tt1448755,49021.0,Movie,134190,10,1,6.4,R,2011-09-23,3,2.8333333333333335,Killer Elite (2011),Action|Thriller,""
89862,tt1242599,58699.0,Movie,8048,10,1,6.3,R,2012-03-21,1,3.5,Bellflower (2011),Action|Drama|Romance,""
