movieId,imdbId,tmdbId,mediaType,imdb_ratingCount,imdb_bestRating,imdb_worstRating,imdb_averageRating,contentRating,smallLensRatingCount,smallLensRatingAvg,title,genres,smallLensTagCount,releaseYear,releaseMonth
76093,tt0892769,10191,movie,780904,10,1,8.1,pg,53,3.94,how to train your dragon (2010),adventure|animation|children|fantasy|imax,"",2010,03
76143,tt1181927,21467,movie,4852,10,1,7.5,"",1,4.5,bone man  the (der knochenmann) (2009),crime|thriller,"",2009,03
76173,tt1149361,27936,movie,31027,10,1,7.1,r,2,3.75,micmacs (micmacs à tire-larigot) (2009),comedy|crime,"",2010,06
76175,tt0800320,18823,movie,289909,10,1,5.8,pg-13,13,2.31,clash of the titans (2010),action|adventure|drama|fantasy,"",2010,04
76251,tt1250777,23483,movie,584306,10,1,7.6,r,43,3.65,kick-ass (2010),action|comedy,"",2010,04
76293,tt1279935,35056,movie,169673,10,1,6.3,pg-13,11,3.32,date night (2010),action|comedy|romance,"",2010,04
76301,tt0401398,13417,movie,15117,10,1,5.8,g,1,4.5,emperor's new groove 2: kronk's new groove  the (2005),animation|children|comedy|romance,"",2005,12
76738,tt1583323,52903,movie,2652,10,1,7.8,"",1,3.5,steam of life (miesten vuoro) (2010),documentary,"",2010,03
76743,tt0314121,8980,movie,3626,10,1,5.3,"",1,3.5,mortadelo & filemon: the big adventure (la gran aventura de mortadelo y filemón) (2003),action|adventure|comedy,"",2003,02
76751,tt1033467,25572,movie,1635,10,1,7.7,not rated,1,3.0,american drug war: the last white hope (2007),crime|documentary,"","",""
76763,tt1017451,27586,movie,50498,10,1,6.5,r,1,3.5,runaways  the (2010),drama|musical,"",2010,04
77177,tt0884762,141714,tvseries,2858,10,1,8.4,"",1,4.0,wild china (2008),documentary,"",2008,05
77191,tt1321509,34803,movie,52861,10,1,5.7,r,2,3.25,death at a funeral (2010),comedy,"",2010,04
77201,tt0862467,37861,movie,62843,10,1,6.0,not rated,1,2.5,valhalla rising (2009),action|drama|war,"",2010,03
77206,tt1196141,33217,movie,56323,10,1,6.2,pg,1,3.5,diary of a wimpy kid (2010),children|comedy,"",2010,03
77233,tt1039647,36443,movie,7819,10,1,8.2,"",1,3.5,union: the business behind getting high  the (2007),comedy|documentary,"",2007,06
77266,tt0445953,12411,movie,5668,10,1,6.5,r,1,3.5,disgrace (2008),drama,"",2009,06
77364,tt0480255,34813,movie,106025,10,1,6.2,pg-13,3,3.0,losers  the (2010),action|adventure|drama|mystery|thriller,"",2010,04
77414,tt1294226,35690,movie,91347,10,1,6.0,pg,1,3.5,last song  the (2010),drama|romance,"",2010,03
77421,tt1336617,39053,movie,36429,10,1,6.3,r,1,2.5,cyrus (2010),comedy|drama|romance,"",2010,07
77427,tt1467304,37169,movie,85198,10,1,4.4,r,1,0.5,human centipede  the (first sequence) (2009),horror,"",2010,04
77455,tt1587707,39452,movie,68144,10,1,7.9,r,13,4.04,exit through the gift shop (2010),comedy|documentary,"",2010,05
77561,tt1228705,10138,movie,852952,10,1,6.9,pg-13,47,3.51,iron man 2 (2010),action|adventure|sci-fi|thriller|imax,"",2010,05
77667,tt1470023,37931,"","","","","","",1,3.0,macgruber (2010),action|comedy,"","",""
77688,tt0090206,4180,"","","","","","",1,4.5,three men and a cradle (3 hommes et un couffin) (1985),comedy,"","",""
77709,tt1056437,15877,movie,5837,10,1,6.7,pg-13,1,2.5,sky crawlers  the (sukai kurora) (2008),adventure|animation|drama,"",2008,08
77795,tt0381940,34069,movie,19980,10,1,6.1,"",1,3.5,cargo (2009),sci-fi,"",2013,09
77798,tt1179056,23437,movie,106076,10,1,5.2,r,2,1.25,nightmare on elm street  a (2010),fantasy|horror|thriller,"",2010,04
77800,tt1341167,37495,movie,83388,10,1,7.3,r,5,4.0,four lions (2010),comedy|drama,"",2010,05
77841,tt1210106,37565,"","","","","","",1,2.0,st trinian's 2: the legend of fritton's gold (2009),adventure|comedy,"","",""
77846,tt0118528,12219,movie,16452,10,1,7.8,pg-13,1,5.0,12 angry men (1997),crime|drama,"",1997,08
77866,tt0955308,20662,movie,279163,10,1,6.6,pg-13,6,3.17,robin hood (2010),action|adventure|drama|romance|war,"",2010,05
77881,tt0307076,21245,movie,1762,10,1,5.6,"",1,3.5,lovers & leavers (kuutamolla) (2002),drama|romance,"",2002,02
77893,tt1368116,34626,movie,11308,10,1,6.7,r,1,4.0,merantau (2009),action|drama,"",2009,11
77931,tt1355599,37511,movie,801,10,1,7.3,not rated,1,4.0,stingray sam (2009),comedy|musical|sci-fi|western,"",2009,01
78034,tt1196204,36801,"","","","","","",1,3.5,cemetery junction (2010),comedy|drama|romance,"","",""
78039,tt1120985,46705,movie,207591,10,1,7.3,r,5,2.8,blue valentine (2010),drama|romance,"",2011,01
78041,tt1103153,37821,movie,95099,10,1,5.4,pg-13,2,2.25,killers (2010),action|comedy,"",2010,06
78088,tt1462758,26388,movie,166636,10,1,7.0,r,4,3.5,buried (2010),mystery|thriller,"",2010,10
78103,tt0472562,30527,movie,3612,10,1,7.6,r,1,2.5,shake hands with the devil (2007),drama|war,"",2007,09
78105,tt0473075,9543,movie,300073,10,1,6.6,pg-13,13,2.88,prince of persia: the sands of time (2010),action|adventure|fantasy|romance|imax,"",2010,05
78116,tt0878835,40247,movie,11527,10,1,6.6,r,1,3.5,please give (2010),comedy|drama,"",2010,06
78142,tt1081935,25846,movie,7902,10,1,6.9,not rated,1,4.5,baarìa (2009),comedy|drama|war,"",2009,09
78160,tt0397612,198306,movie,5028,10,1,8.0,not rated,1,3.5,ricky gervais live: animals (2003),comedy,"",2003,11
78174,tt1261945,37786,movie,83004,10,1,4.5,r,2,1.0,sex and the city 2 (2010),comedy|drama|romance,"",2010,05
78209,tt1226229,32823,movie,184169,10,1,6.3,r,10,3.55,get him to the greek (2010),comedy,"",2010,06
78218,tt0914863,38199,movie,91094,10,1,7.0,r,1,3.0,unthinkable (2010),drama|thriller,"",2010,05
78264,tt1212436,34806,movie,51532,10,1,5.3,pg-13,1,3.0,back-up plan  the (2010),comedy|romance,"",2010,04
78266,tt1017460,37707,movie,100810,10,1,5.8,r,3,3.5,splice (2009),horror|sci-fi|thriller,"",2010,06
78316,tt0892318,37056,movie,105599,10,1,6.5,pg,3,2.83,letters to juliet (2010),drama|romance,"",2010,05
78349,tt1258197,29917,"","","","","","",5,3.8,exam (2009),mystery|thriller,"","",""
78467,tt1075747,20533,movie,61003,10,1,4.7,pg-13,4,1.88,jonah hex (2010),action|drama|thriller|western,"",2010,06
78469,tt0429493,34544,"","","","","","",17,3.15,a-team  the (2010),action|comedy|thriller,"","",""
78499,tt0435761,10193,movie,874970,10,1,8.3,g,55,4.11,toy story 3 (2010),adventure|animation|children|comedy|fantasy|imax,"",2010,06
78544,tt0993779,198308,movie,3465,10,1,7.7,not rated,1,3.0,ricky gervais live 3: fame (2007),comedy,"",2007,11
78574,tt1399683,39013,movie,147933,10,1,7.1,r,8,3.44,winter's bone (2010),drama|thriller,"",2010,07
78620,tt0063557,32068,movie,4161,10,1,6.7,not rated,1,4.5,scalphunters  the (1968),comedy|western,"",1968,04
78626,tt0269743,21531,movie,9958,10,1,6.9,not rated,1,3.5,barking dogs never bite (flandersui gae) (2000),comedy|horror,"",2000,02
78637,tt0892791,10192,movie,219698,10,1,6.3,pg,7,3.57,shrek forever after (a.k.a. shrek: the final chapter) (2010),adventure|animation|children|comedy|fantasy|imax,"",2010,05
78703,tt1179794,39545,movie,13317,10,1,6.5,r,2,3.75,timer (2009),comedy|drama|fantasy|romance,"",2010,04
78746,tt1144539,40819,"","","","","","",1,4.0,best worst movie (2009),documentary,"","",""
78772,tt1325004,24021,movie,256419,10,1,5.1,pg-13,10,2.45,twilight saga: eclipse  the (2010),fantasy|romance|thriller|imax,"",2010,06
78836,tt1191111,34647,movie,86132,10,1,7.2,not rated,2,5.0,enter the void (2009),drama,"",2010,05
78893,tt0938283,10196,movie,169535,10,1,4.0,pg,6,1.92,last airbender  the (2010),action|adventure|fantasy,"",2010,07
78959,tt1217616,15102,movie,2843,10,1,6.2,pg-13,1,3.0,endgame (2009),drama,"",2010,06
79006,tt0416716,76180,"","","","","","",1,4.5,empire of dreams: the story of the 'star wars' trilogy (2004),documentary,"","",""
79008,tt1308667,16023,movie,10103,10,1,8.4,not rated,8,4.0,south park: imaginationland (2008),animation|comedy|fantasy,"",2008,03
79057,tt1424381,34851,movie,240491,10,1,6.4,r,10,3.3,predators (2010),action|sci-fi|thriller,"",2010,07
79073,tt1333667,37659,movie,10165,10,1,7.6,r,1,4.0,when you're strange (2009),documentary,"",2010,05
79091,tt1323594,20352,movie,571634,10,1,7.6,pg,38,3.68,despicable me (2010),animation|children|comedy|crime,"",2010,07
79132,tt1375666,27205,movie,2485908,10,1,8.8,pg-13,143,4.07,inception (2010),action|crime|drama|mystery|sci-fi|thriller|imax,26,2010,07
79134,tt1375670,38365,movie,267948,10,1,6.0,pg-13,10,3.45,grown ups (2010),comedy,"",2010,06
79139,tt0963966,27022,movie,168009,10,1,6.1,pg,10,3.45,sorcerer's apprentice  the (2010),action|adventure|children|comedy|fantasy,"",2010,07
79185,tt1013743,37834,movie,207049,10,1,6.3,pg-13,6,3.42,knight and day (2010),action|comedy|romance,"",2010,06
79224,tt1155076,38575,movie,199968,10,1,6.2,pg,8,2.5,karate kid  the (2010),action|children|drama,"",2010,06
79242,tt0842926,39781,"","","","","","",6,2.92,kids are all right  the (2010),comedy|drama,"","",""
79251,tt1273235,73861,movie,69584,10,1,5.0,nc-17,2,2.25,serbian film  a (srpski film) (2010),horror|thriller,"",2010,01
79259,tt1248971,40850,movie,7486,10,1,5.9,not rated,1,2.5,cherrybomb (2009),drama|thriller,"",2010,04
79274,tt1569923,40662,movie,66492,10,1,8.0,pg-13,3,3.67,batman: under the red hood (2010),action|animation,"",2010,07
79293,tt0944835,27576,movie,325983,10,1,6.4,pg-13,15,2.97,salt (2010),action|thriller,"",2010,07
79299,tt0874957,"",tvepisode,1246,10,1,7.8,tv-pg,1,3.0,no. 1 ladies' detective agency  the (2008),comedy|crime|mystery,"",2009,03
79333,tt0060161,39768,movie,5884,10,1,8.0,"",1,4.0,watch out for the automobile (beregis avtomobilya) (1966),comedy|crime|romance,"",1966,05
79357,tt0485947,31011,movie,242664,10,1,7.7,r,7,4.14,mr. nobody (2009),drama|fantasy|romance|sci-fi,"",2013,09
79428,tt0427152,38778,"","","","","","",7,3.29,dinner for schmucks (2010),comedy,"","",""
79501,tt0352465,36274,movie,1680,10,1,6.7,"",1,4.0,deadly outlaw: rekka (a.k.a. violent fire) (jitsuroku andô noboru kyôdô-den: rekka) (2002),crime|drama|thriller,"",2002,09
79536,tt1227536,25335,movie,3610,10,1,6.7,"",1,3.0,hellsinki (rööperi) (2009),crime,"",2009,01
79553,tt1386932,37472,movie,109703,10,1,7.5,r,5,3.0,ip man 2 (2010),action,"",2010,04
79572,tt0493949,38843,movie,19787,10,1,6.5,g,1,2.5,ramona and beezus (2010),children|comedy,"",2010,07
79590,tt1205535,24122,movie,49798,10,1,6.3,r,1,2.5,rebound  the (2009),comedy|romance,"",2012,02
79592,tt1386588,27581,movie,282584,10,1,6.6,pg-13,21,3.26,other guys  the (2010),action|comedy,"",2010,08
79677,tt1522863,53190,tvepisode,3429,10,1,8.4,tv-g,1,3.5,two escobars  the (2010),crime|documentary,"",2010,06
79684,tt0437405,39414,movie,19920,10,1,6.5,r,1,4.0,paper man (2009),comedy|drama,"",2014,05
79695,tt1320253,27578,movie,360318,10,1,6.4,r,17,3.06,expendables  the (2010),action|adventure|thriller,"",2010,08
79702,tt0446029,22538,movie,452658,10,1,7.5,pg-13,44,3.7,scott pilgrim vs. the world (2010),action|comedy|fantasy|musical|romance,4,2010,08
79798,tt1424797,26280,movie,31018,10,1,7.4,not rated,2,3.5,i killed my mother (j'ai tué ma mère) (2009),drama,"",2009,07
79868,tt1220214,38150,movie,10312,10,1,5.9,"",1,2.5,heartless (2009),fantasy|horror|mystery|thriller,"",2010,11
79879,tt0464154,43593,movie,95430,10,1,5.5,r,3,2.17,piranha (piranha 3d) (2010),action|horror|thriller,"",2010,08
79895,tt1179025,35552,movie,22242,10,1,6.3,pg,1,2.5,extraordinary adventures of adèle blanc-sec  the (2010),action|adventure|fantasy|mystery,"",2010,04
79897,tt1194263,44718,movie,23825,10,1,7.0,pg-13,1,5.0,get low (2009),comedy|drama|mystery,"",2010,08
79946,tt1285309,41479,"","","","","","",1,3.5,joneses  the (2009),comedy|drama,"","",""
80083,tt0142235,28609,"","","","","","",1,4.0,dragon ball z: dead zone (doragon bôru z 1: ora no gohan wo kaese) (1989),action|adventure|animation|fantasy|sci-fi,"","",""
80094,tt1320244,38358,movie,51645,10,1,5.7,pg-13,1,4.0,last exorcism  the (2010),horror|thriller,"",2010,08
80124,tt0284492,49943,movie,3948,10,1,7.0,"",1,5.0,sisters (syostry) (2001),action|crime|drama,"",2001,05
80126,tt1440728,27579,movie,100922,10,1,6.3,r,4,2.63,american  the (2010),drama|thriller,"",2010,09
80139,tt1117523,14158,movie,25409,10,1,6.3,unrated,3,4.17,jackass 2.5 (2007),comedy|documentary,"",2007,12
80162,tt1183276,37905,movie,16187,10,1,5.9,not rated,1,2.5,horde  the (la horde) (2009),action|horror|thriller,"",2010,02
80166,tt0889573,41210,movie,110779,10,1,6.1,pg-13,6,2.67,switch  the (2010),comedy|romance,"",2010,08
80219,tt0985694,23631,movie,202286,10,1,6.6,r,12,3.25,machete (2010),action|adventure|comedy|crime|thriller,"",2010,09
80241,tt1322312,38073,movie,59652,10,1,6.3,r,3,3.17,going the distance (2010),comedy|romance,"",2010,09
80363,tt1220634,35791,movie,177102,10,1,5.8,r,7,3.14,resident evil: afterlife (2010),action|horror|sci-fi|thriller|imax,"",2010,09
80454,tt1428453,60678,movie,1143,10,1,6.2,"",1,2.5,princess (prinsessa) (2010),drama,"",2010,09
80463,tt1285016,37799,"","","","","","",57,3.89,social network  the (2010),drama,3,"",""
80478,tt0062043,85692,"","","","","","",1,4.0,man vanishes  a (ningen johatsu) (1967),documentary|drama|mystery,"","",""
80489,tt0840361,23168,movie,408305,10,1,7.5,r,22,3.95,town  the (2010),crime|drama|thriller,4,2010,09
80549,tt1282140,37735,movie,409297,10,1,7.0,pg-13,27,3.8,easy a (2010),comedy|romance,"",2010,09
80551,tt0879870,38167,movie,103610,10,1,5.8,pg-13,2,3.5,eat pray love (2010),drama|romance,"",2010,08
80553,tt1049402,38568,movie,13320,10,1,6.6,r,1,3.5,howl (2010),drama,"",2010,08
80572,tt1356864,43939,movie,23584,10,1,6.2,r,1,4.0,i'm still here (2010),comedy|drama,"",2010,09
80584,tt1067733,15179,movie,10328,10,1,6.9,unrated,1,4.0,patrik age 1.5 (patrik 1 5) (2008),comedy|drama|romance,"",2008,09
80586,tt0817177,43949,movie,95442,10,1,7.7,pg,3,3.83,flipped (2010),comedy|drama|romance,"",2010,09
80590,tt1027718,33909,movie,105631,10,1,6.2,pg-13,3,3.17,wall street: money never sleeps (2010),drama,"",2010,09
80615,tt1219342,41216,movie,86260,10,1,6.9,pg,2,4.0,legend of the guardians: the owls of ga'hoole (2010),adventure|animation|fantasy|imax,"",2010,09
80693,tt0804497,43923,movie,146796,10,1,7.1,pg-13,8,3.19,it's kind of a funny story (2010),comedy|drama,"",2010,10
80727,tt1251757,38842,movie,38179,10,1,6.8,r,2,3.25,middle men (2009),comedy|crime|drama,"",2010,08
80748,tt0023753,25694,movie,2531,10,1,6.3,passed,1,4.0,alice in wonderland (1933),adventure|children|fantasy,"",1933,12
80831,tt1228987,41402,movie,126000,10,1,7.1,r,7,3.86,let me in (2010),drama|horror|mystery,"",2010,10
80834,tt1727587,45745,movie,3588,10,1,7.4,"",1,3.5,sintel (2010),animation|fantasy,3,2010,09
80839,tt1028576,39486,movie,30073,10,1,7.2,pg,1,2.5,secretariat (2010),adventure|drama,"",2010,10
80846,tt1314655,44040,movie,154916,10,1,6.3,pg-13,2,3.25,devil (2010),horror|mystery|thriller,"",2010,09
80858,tt1414382,38303,movie,53772,10,1,5.7,pg,1,3.5,you again (2010),comedy,"",2010,09
80860,tt1055292,38408,movie,137201,10,1,6.5,pg-13,6,3.0,life as we know it (2010),comedy|romance,"",2010,10
80862,tt1584016,42296,movie,43543,10,1,7.1,pg-13,3,3.67,catfish (2010),documentary|mystery,"",2010,10
80864,tt1182350,38031,movie,47222,10,1,6.3,r,1,3.5,you will meet a tall dark stranger (2010),comedy|romance,"",2010,10
80880,tt1423995,44113,movie,42514,10,1,5.4,r,2,3.25,stone (2010),drama|thriller,"",2010,10
80906,tt1645089,44639,"","","","","","",12,4.29,inside job (2010),documentary,6,"",""
80917,tt1470827,43933,movie,96042,10,1,6.4,r,1,3.5,monsters (2010),drama|sci-fi,"",2010,12
80969,tt1334260,42188,movie,151064,10,1,7.1,r,3,4.0,never let me go (2010),drama|romance|sci-fi,"",2010,10
81018,tt0775489,41201,movie,36211,10,1,7.5,pg,3,3.0,illusionist  the (l'illusionniste) (2010),animation,"",2011,02
81087,tt0886539,16344,movie,10833,10,1,7.1,not rated,1,4.5,luck by chance (2009),drama,"",2009,01
81132,tt1612774,45649,movie,39544,10,1,5.7,r,2,3.75,rubber (2010),action|adventure|comedy|crime|drama|film-noir|horror|mystery|thriller|western,"",2010,11
81156,tt1116184,16290,movie,68049,10,1,7.0,r,6,3.92,jackass 3d (2010),action|comedy|documentary,"",2010,10
81158,tt1559549,39312,movie,24248,10,1,7.4,r,3,3.17,restrepo (2010),documentary|war,1,2010,08
81191,tt1566648,39440,"","","","","","",1,4.0,waiting for 'superman' (2010),documentary,"","",""
81229,tt1245526,39514,movie,319761,10,1,7.0,pg-13,20,3.5,red (2010),action|comedy,"",2010,10
81257,tt1340107,44716,movie,41117,10,1,7.6,r,1,3.5,in a better world (hævnen) (2010),drama,"",2010,08
81383,tt1465487,41211,movie,27381,10,1,6.7,not rated,1,2.5,heartbreaker (l'arnacoeur) (2010),comedy|romance,"",2010,03
81417,tt1536044,41436,movie,108591,10,1,5.7,r,5,3.7,paranormal activity 2 (2010),horror|imax,"",2010,10
81456,tt1600524,51241,movie,30025,10,1,7.1,not rated,2,3.0,heartbeats (les amours imaginaires) (2010),drama|romance,"",2010,09
81512,tt1212419,44603,movie,94639,10,1,6.5,pg-13,1,4.0,hereafter (2010),drama|fantasy,"",2010,10
81520,tt1156466,38234,"","","","","","",1,4.0,undisputed iii: redemption (2010),action|crime|drama,"","",""
81535,tt1477076,41439,movie,107211,10,1,5.5,r,1,4.5,saw vii 3d - the final chapter (2010),horror|mystery|thriller,"",2010,10
81537,tt1231583,41733,movie,354222,10,1,6.5,r,10,3.1,due date (2010),comedy,"",2010,11
81562,tt1542344,44115,movie,394027,10,1,7.5,r,18,3.83,127 hours (2010),adventure|drama|thriller,1,2011,01
81564,tt1001526,38055,"","","","","","",20,3.6,megamind (2010),action|animation|children|comedy|sci-fi|imax,"","",""
81591,tt0947798,44214,"","","","","","",42,3.63,black swan (2010),drama|thriller,6,"",""
81681,tt0041497,41058,"","","","","","",1,2.0,i shot jesse james (1949),drama|romance|western,"","",""
81782,tt0477080,44048,"","","","","","",7,3.36,unstoppable (2010),action|drama|thriller,"","",""
81784,tt1126618,38357,"","","","","","",6,2.67,morning glory (2010),comedy|drama|romance,"","",""
81786,tt1020773,48303,movie,26233,10,1,7.2,not rated,1,4.0,certified copy (copie conforme) (2010),drama,"",2011,03
81788,tt1458175,43539,movie,203513,10,1,7.3,pg-13,7,3.86,next three days  the (2010),crime|drama|romance|thriller,"",2010,11
81791,tt1421051,39210,"","","","","","",1,3.0,somewhere (2010),drama,"","",""
81819,tt1164999,45958,movie,93701,10,1,7.4,r,2,4.25,biutiful (2010),drama,"",2011,02
81831,tt1467273,36940,movie,5394,10,1,7.1,not rated,1,4.0,first beautiful thing  the (la prima cosa bella) (2010),comedy|drama,"",2010,01
81834,tt0926084,12444,movie,582606,10,1,7.7,pg-13,47,3.99,harry potter and the deathly hallows: part 1 (2010),action|adventure|fantasy|imax,"",2010,11
81845,tt1504320,45269,movie,699878,10,1,8.0,r,58,4.04,king's speech  the (2010),drama,"",2010,12
81847,tt0398286,38757,movie,481687,10,1,7.7,pg,24,3.92,tangled (2010),animation|children|comedy|fantasy|musical|romance|imax,"",2010,11
81910,tt1326733,41999,movie,2475,10,1,7.5,unrated,2,4.0,art of the steal  the (2009),documentary,"",2009,09
81932,tt0964517,45317,"","","","","","",23,3.76,fighter  the (2010),drama,"","",""
81949,tt1403988,41556,movie,12432,10,1,5.0,pg-13,1,3.0,romantics  the (2010),comedy|drama|romance,"",2010,05
82041,tt1316536,46420,movie,43330,10,1,6.6,r,2,4.25,loved ones  the (2009),horror,"",2010,11
82053,tt1194417,45324,movie,17569,10,1,6.2,r,2,4.0,casino jack (2010),comedy|crime,"",2011,01
82088,tt1611211,47979,movie,5947,10,1,7.0,unrated,1,3.0,vincent wants to sea (vincent will meer) (2010),drama,"",2011,06
82093,tt1213648,48838,movie,49927,10,1,6.2,r,1,1.5,london boulevard (2010),crime|romance,"",2010,11
82095,tt1564585,42684,movie,91594,10,1,4.5,pg-13,1,0.5,skyline (2010),sci-fi|thriller,"",2010,11
82152,tt1152398,38117,movie,79279,10,1,5.5,pg-13,1,3.5,beastly (2011),drama|fantasy|romance,"",2011,03
82167,tt0758752,43347,movie,217838,10,1,6.7,r,7,2.79,love and other drugs (2010),comedy|drama|romance,"",2010,11
82169,tt0980970,10140,movie,162970,10,1,6.3,pg,7,3.86,chronicles of narnia: the voyage of the dawn treader  the (2010),adventure|children|fantasy,"",2010,12
82202,tt1243957,37710,movie,252927,10,1,6.0,pg-13,7,2.71,tourist  the (2010),drama|thriller,"",2010,12
82242,tt1401143,48395,movie,30873,10,1,6.6,r,2,4.25,rare exports: a christmas tale (rare exports) (2010),action|comedy,1,2010,12
82366,tt1270835,43919,movie,14800,10,1,5.5,r,1,4.5,hatchet ii (2010),comedy|horror|thriller,"","",""
82378,tt1175709,46503,movie,58735,10,1,6.3,r,2,3.75,all good things (2010),drama|mystery|thriller,"",2010,12
82459,tt1403865,44264,"","","","","","",28,3.75,true grit (2010),western,5,"",""
82461,tt1104001,20526,movie,350496,10,1,6.8,pg,19,3.24,tron: legacy (2010),action|adventure|sci-fi|imax,5,2010,12
82499,tt1341188,42888,movie,53826,10,1,5.4,pg-13,3,2.67,how do you know (2010),comedy|drama|romance,"",2010,12
82527,tt1423894,46829,movie,25900,10,1,7.3,r,1,4.0,barney's version (2010),drama,"",2011,02
82534,tt1172991,44129,movie,47617,10,1,6.7,r,1,2.5,company men  the (2010),drama,"",2011,02
82641,tt0061597,54178,movie,3451,10,1,7.3,r,1,3.0,one-armed swordsman  the (dubei dao) (1967),action|drama,"",1967,07
82667,tt1588170,49797,movie,141895,10,1,7.8,not rated,4,3.88,i saw the devil (akmareul boatda) (2010),crime|thriller,"",2010,08
82684,tt1488163,46788,"","","","","","",1,0.5,trash humpers (2009),drama,"","",""
82744,tt1433108,41283,movie,111061,10,1,6.4,r,1,5.0,faster (2010),action|crime|drama,"",2010,11
82765,tt1319718,35138,movie,15843,10,1,6.9,pg-13,1,3.5,little big soldier (da bing xiao jiang) (2010),action|adventure|comedy|drama|war,"",2010,02
82767,tt0935075,27585,"","","","","","",1,3.5,rabbit hole (2010),drama,"","",""
82848,tt0011541,23282,movie,8979,10,1,8.1,tv-g,1,3.5,one week (1920),comedy,"",1920,08
82852,tt0970866,39451,movie,117278,10,1,5.5,pg-13,6,1.83,little fockers (2010),comedy,"",2010,12
82854,tt1320261,38745,movie,72493,10,1,4.9,pg,6,1.83,gulliver's travels (2010),adventure|comedy|fantasy,"",2010,12
82857,tt1517252,50071,movie,1092,10,1,6.8,unrated,1,4.5,sweetgrass (2009),adventure|documentary|western,"",2011,04
83086,tt1126591,42297,movie,91259,10,1,6.4,pg-13,1,2.5,burlesque (2010),drama|musical|romance,"",2010,11
83132,tt1568921,51739,movie,100170,10,1,7.6,g,4,3.5,secret world of arrietty  the (kari-gurashi no arietti) (2010),animation|children|fantasy,"",2012,02
83134,tt1465522,46838,movie,190314,10,1,7.5,r,18,3.92,tucker & dale vs evil (2010),comedy|horror,1,2010,12
83177,tt1302067,41515,"","","","","","",3,1.17,yogi bear (2010),children|comedy,"","",""
83270,tt1371155,46138,movie,15900,10,1,7.1,r,1,2.0,made in dagenham (2010),comedy|drama,"",2010,09
83349,tt0990407,40805,movie,163553,10,1,5.8,pg-13,11,3.0,green hornet  the (2011),action|comedy|crime|fantasy|thriller|imax,"",2011,01
83369,tt1023114,49009,movie,120534,10,1,7.3,pg-13,1,4.0,way back  the (2010),drama,"",2011,01
83374,tt1032751,46528,movie,26981,10,1,6.2,r,1,3.5,warrior's way  the (2010),action|fantasy|western,"",2010,12
83480,tt0479997,23047,"","","","","","",1,3.5,season of the witch (2011),adventure|drama|fantasy,"","",""
83601,tt1426352,43950,movie,6504,10,1,6.1,not rated,1,0.5,amer (2009),drama|horror,"",2010,03
83613,tt0409847,49849,"","","","","","",9,3.0,cowboys & aliens (2011),action|sci-fi|thriller|western|imax,"","",""
83796,tt1217637,14556,movie,9640,10,1,7.1,"",1,2.5,anything for her (pour elle) (2008),crime|drama|thriller,"",2008,12
83803,tt1620446,40619,movie,19760,10,1,8.0,g,5,4.1,day & night (2010),animation|children,"",2010,06
83827,tt1391092,52013,movie,3680,10,1,7.5,not rated,2,4.25,marwencol (2010),documentary,"",2010,10
83910,tt1578275,44564,movie,56448,10,1,5.3,pg-13,2,2.5,dilemma  the (2011),comedy|drama,"",2011,01
83969,tt0032410,43810,"","","","","","",1,5.0,down argentine way (1940),comedy|drama|romance,"","",""
83976,tt1740047,63578,"","","","","","",1,4.0,trip  the (2010),comedy|drama,"","",""
84152,tt1219289,51876,movie,600706,10,1,7.4,pg-13,30,3.95,limitless (2011),sci-fi|thriller,"",2011,03
84156,tt1683876,89704,movie,8709,10,1,7.7,not rated,1,4.5,happy people: a year in the taiga (2010),documentary,"",2012,11
84187,tt0860906,22843,movie,24055,10,1,7.9,"",3,3.5,evangelion: 2.0 you can (not) advance (evangerion shin gekijôban: ha) (2009),action|animation|drama|sci-fi,"",2009,06
84189,tt1242432,43947,movie,90826,10,1,6.2,r,2,3.75,i spit on your grave (2010),crime|horror|thriller,"",2010,06
84240,tt1422032,53596,movie,14077,10,1,7.4,not rated,1,4.0,even the rain (también la lluvia) (2010),drama,"",2011,01
84246,tt0039502,52844,movie,5897,10,1,7.6,passed,1,4.5,it happened on fifth avenue (1947),comedy|romance,"",1947,04
84273,tt1781069,54293,movie,18673,10,1,8.1,not rated,1,5.0,zeitgeist: moving forward (2011),documentary,"",2011,01
84374,tt1411238,41630,movie,240650,10,1,6.2,r,14,2.93,no strings attached (2011),comedy|romance,"",2011,01
84392,tt1189340,50348,movie,249924,10,1,7.3,r,10,3.6,lincoln lawyer  the (2011),crime|drama|thriller,"",2011,03
84414,tt1699114,56590,movie,16526,10,1,6.8,pg,2,4.25,all-star superman (2011),action|adventure|animation|sci-fi,"",2011,02
84512,tt0021910,120843,movie,690,10,1,6.9,"",1,5.0,girls about town (1931),comedy,"",1931,11
84523,tt0063186,39029,movie,3119,10,1,7.4,not rated,1,3.0,kill! (kiru) (1968),action|comedy|drama,"",1968,06
84553,tt0050832,148432,"","","","","","",1,4.0,pekka ja pätkä salapoliiseina (1957),comedy,"","",""
84601,tt1401152,48138,movie,267500,10,1,6.8,pg-13,6,3.33,unknown (2011),drama|mystery|thriller,"",2011,02
84615,tt1477837,52067,movie,39233,10,1,6.3,r,2,2.25,cedar rapids (2011),comedy,"",2011,03
